x,y,value
87.68,21.080000000000002,4
88.18,21.080000000000002,4
88.68,21.080000000000002,4
89.18,21.080000000000002,4
89.68,21.080000000000002,4
90.18,21.080000000000002,4
90.68,21.080000000000002,4
91.18,21.080000000000002,4
91.68,21.080000000000002,4
92.18,21.080000000000002,5
92.68,21.080000000000002,32767
60.18,20.580000000000002,1
60.68,20.580000000000002,1
61.18,20.580000000000002,1
61.68,20.580000000000002,1
62.18,20.580000000000002,1
62.68,20.580000000000002,1
63.18,20.580000000000002,1
63.68,20.580000000000002,1
64.18,20.580000000000002,1
64.68,20.580000000000002,1
65.18,20.580000000000002,1
65.68,20.580000000000002,2
66.18,20.580000000000002,2
66.68,20.580000000000002,2
67.18,20.580000000000002,2
67.68,20.580000000000002,2
68.18,20.580000000000002,2
68.68,20.580000000000002,2
69.18,20.580000000000002,3
69.68,20.580000000000002,4
70.18,20.580000000000002,4
70.68,20.580000000000002,4
71.18,20.580000000000002,5
71.68,20.580000000000002,4
72.18,20.580000000000002,4
72.68,20.580000000000002,5
73.18,20.580000000000002,5
73.68,20.580000000000002,5
74.18,20.580000000000002,5
74.68,20.580000000000002,5
75.18,20.580000000000002,5
75.68,20.580000000000002,5
76.18,20.580000000000002,5
76.68,20.580000000000002,5
77.18,20.580000000000002,5
77.68,20.580000000000002,5
78.18,20.580000000000002,5
78.68,20.580000000000002,5
79.18,20.580000000000002,5
79.68,20.580000000000002,5
80.18,20.580000000000002,5
80.68,20.580000000000002,5
81.18,20.580000000000002,5
81.68,20.580000000000002,5
82.18,20.580000000000002,5
82.68,20.580000000000002,5
83.18,20.580000000000002,5
83.68,20.580000000000002,5
84.18,20.580000000000002,5
84.68,20.580000000000002,5
85.18,20.580000000000002,5
85.68,20.580000000000002,5
86.18,20.580000000000002,5
86.68,20.580000000000002,4
87.18,20.580000000000002,4
87.68,20.580000000000002,4
88.18,20.580000000000002,4
88.68,20.580000000000002,4
89.18,20.580000000000002,4
89.68,20.580000000000002,4
90.18,20.580000000000002,4
90.68,20.580000000000002,4
91.18,20.580000000000002,4
91.68,20.580000000000002,4
92.18,20.580000000000002,4
92.68,20.580000000000002,32767
60.18,20.080000000000002,1
60.68,20.080000000000002,1
61.18,20.080000000000002,1
61.68,20.080000000000002,1
62.18,20.080000000000002,1
62.68,20.080000000000002,1
63.18,20.080000000000002,1
63.68,20.080000000000002,1
64.18,20.080000000000002,1
64.68,20.080000000000002,1
65.18,20.080000000000002,1
65.68,20.080000000000002,2
66.18,20.080000000000002,2
66.68,20.080000000000002,2
67.18,20.080000000000002,1
67.68,20.080000000000002,1
68.18,20.080000000000002,1
68.68,20.080000000000002,2
69.18,20.080000000000002,3
69.68,20.080000000000002,4
70.18,20.080000000000002,4
70.68,20.080000000000002,4
71.18,20.080000000000002,4
71.68,20.080000000000002,4
72.18,20.080000000000002,4
72.68,20.080000000000002,5
73.18,20.080000000000002,5
73.68,20.080000000000002,5
74.18,20.080000000000002,5
74.68,20.080000000000002,5
75.18,20.080000000000002,5
75.68,20.080000000000002,5
76.18,20.080000000000002,5
76.68,20.080000000000002,5
77.18,20.080000000000002,5
77.68,20.080000000000002,5
78.18,20.080000000000002,5
78.68,20.080000000000002,5
79.18,20.080000000000002,5
79.68,20.080000000000002,5
80.18,20.080000000000002,5
80.68,20.080000000000002,5
81.18,20.080000000000002,5
81.68,20.080000000000002,5
82.18,20.080000000000002,5
82.68,20.080000000000002,5
83.18,20.080000000000002,5
83.68,20.080000000000002,5
84.18,20.080000000000002,5
84.68,20.080000000000002,5
85.18,20.080000000000002,5
