x,y,Wave_Power,Bathymetry,Distance_to_Shore,Chlorophyll,Salinity
65.68,9.080000000000002,5,255,3,1,1
66.18,9.080000000000002,5,255,3,1,1
66.68,9.080000000000002,5,255,3,1,1
67.18,9.080000000000002,5,255,3,1,1
67.68,9.080000000000002,5,255,3,1,1
68.18,9.080000000000002,5,255,3,1,1
68.68,9.080000000000002,5,255,3,1,1
69.18,9.080000000000002,5,255,3,1,1
69.68,9.080000000000002,5,255,3,1,1
70.18,9.080000000000002,5,255,3,1,1
70.68,9.080000000000002,5,255,3,1,1
71.18,9.080000000000002,5,255,3,1,1
71.68,9.080000000000002,5,255,3,1,1
72.18,9.080000000000002,5,4,3,2,1
72.68,9.080000000000002,5,4,3,2,1
73.18,9.080000000000002,5,3,3,2,1
73.68,9.080000000000002,5,2,3,2,1
74.18,9.080000000000002,5,2,3,2,1
74.68,9.080000000000002,5,1,2,2,1
75.18,9.080000000000002,5,1,2,3,1
75.68,9.080000000000002,5,0,2,4,1
76.18,9.080000000000002,4,0,2,4,1
76.68,9.080000000000002,3,255,2,5,127
77.18,9.080000000000002,127,255,127,5,127
77.68,9.080000000000002,127,255,127,5,127
78.18,9.080000000000002,127,255,127,5,1
78.68,9.080000000000002,1,0,3,4,1
79.18,9.080000000000002,2,0,2,4,1
79.68,9.080000000000002,2,0,2,4,1
80.18,9.080000000000002,127,1,2,5,1
80.68,9.080000000000002,127,1,2,4,1
81.18,9.080000000000002,127,1,2,3,1
81.68,9.080000000000002,1,2,2,1,1
82.18,9.080000000000002,2,2,2,1,1
82.68,9.080000000000002,3,3,2,1,1
83.18,9.080000000000002,3,3,2,1,1
83.68,9.080000000000002,3,4,2,1,1
84.18,9.080000000000002,4,4,2,1,1
84.68,9.080000000000002,4,255,2,1,1
85.18,9.080000000000002,4,255,2,1,1
85.68,9.080000000000002,4,255,2,1,1
86.18,9.080000000000002,4,255,2,1,1
86.68,9.080000000000002,4,255,2,1,1
87.18,9.080000000000002,4,255,2,1,1
87.68,9.080000000000002,4,255,2,1,1
88.18,9.080000000000002,4,255,2,1,1
88.68,9.080000000000002,4,255,2,1,1
89.18,9.080000000000002,4,255,2,1,1
89.68,9.080000000000002,4,255,2,1,1
90.18,9.080000000000002,4,255,2,1,1
90.68,9.080000000000002,4,255,2,1,1
91.18,9.080000000000002,4,255,2,1,1
91.68,9.080000000000002,4,255,2,2,1
92.18,9.080000000000002,4,255,2,3,1
92.68,9.080000000000002,3,255,2,32767,127
60.18,8.580000000000002,5,255,127,1,1
60.68,8.580000000000002,5,255,3,1,1
61.18,8.580000000000002,5,255,3,1,1
61.68,8.580000000000002,5,255,3,1,1
62.18,8.580000000000002,5,255,3,1,1
62.68,8.580000000000002,5,255,3,1,1
63.18,8.580000000000002,5,255,3,1,1
63.68,8.580000000000002,5,255,3,1,1
64.18,8.580000000000002,5,255,3,1,1
64.68,8.580000000000002,5,255,3,1,1
65.18,8.580000000000002,5,255,3,1,1
65.68,8.580000000000002,5,255,3,1,1
66.18,8.580000000000002,5,255,3,1,1
66.68,8.580000000000002,5,255,3,1,1
67.18,8.580000000000002,5,255,3,1,1
67.68,8.580000000000002,5,255,3,1,1
68.18,8.580000000000002,5,255,3,1,1
68.68,8.580000000000002,5,255,3,1,1
69.18,8.580000000000002,5,255,3,1,1
69.68,8.580000000000002,5,255,3,1,1
70.18,8.580000000000002,5,255,3,1,1
70.68,8.580000000000002,5,255,3,1,1
71.18,8.580000000000002,5,255,3,1,1
71.68,8.580000000000002,5,255,3,1,1
72.18,8.580000000000002,5,4,3,2,1
72.68,8.580000000000002,5,4,3,3,1
73.18,8.580000000000002,5,3,3,3,1
73.68,8.580000000000002,5,3,3,2,1
74.18,8.580000000000002,5,2,3,2,1
74.68,8.580000000000002,5,2,2,2,1
75.18,8.580000000000002,5,1,2,2,1
75.68,8.580000000000002,5,1,2,3,1
76.18,8.580000000000002,4,0,2,4,1
76.68,8.580000000000002,3,0,2,4,1
77.18,8.580000000000002,3,255,2,5,127
77.68,8.580000000000002,127,255,127,5,1
78.18,8.580000000000002,1,0,2,4,1
78.68,8.580000000000002,2,0,2,4,1
79.18,8.580000000000002,3,0,2,4,1
79.68,8.580000000000002,2,0,2,4,1
80.18,8.580000000000002,127,1,2,5,127
80.68,8.580000000000002,127,1,127,5,1
81.18,8.580000000000002,127,2,2,4,1
81.68,8.580000000000002,1,2,2,2,1
82.18,8.580000000000002,2,3,2,1,1
82.68,8.580000000000002,3,3,2,1,1
83.18,8.580000000000002,3,4,2,1,1
83.68,8.580000000000002,4,4,2,1,1
84.18,8.580000000000002,4,255,2,1,1
84.68,8.580000000000002,4,255,2,1,1
85.18,8.580000000000002,4,255,2,1,1
85.68,8.580000000000002,4,255,2,1,1
86.18,8.580000000000002,4,255,2,1,1
86.68,8.580000000000002,4,255,2,1,1
87.18,8.580000000000002,4,255,2,1,1
87.68,8.580000000000002,4,255,2,1,1
88.18,8.580000000000002,4,255,2,1,1
88.68,8.580000000000002,4,255,2,1,1
89.18,8.580000000000002,4,255,2,1,1
89.68,8.580000000000002,4,255,2,1,1
90.18,8.580000000000002,4,255,2,1,1
90.68,8.580000000000002,4,255,2,1,1
91.18,8.580000000000002,4,255,2,1,1
91.68,8.580000000000002,4,255,2,2,1
92.18,8.580000000000002,4,255,2,3,1
92.68,8.580000000000002,3,255,2,32767,127
60.18,8.080000000000002,5,255,127,1,1
60.68,8.080000000000002,5,255,3,1,1
61.18,8.080000000000002,5,255,3,1,1
61.68,8.080000000000002,5,255,3,1,1
62.18,8.080000000000002,5,255,3,1,1
62.68,8.080000000000002,5,255,3,1,1
63.18,8.080000000000002,5,255,3,1,1
63.68,8.080000000000002,5,255,3,1,1
64.18,8.080000000000002,5,255,3,1,1
64.68,8.080000000000002,5,255,3,1,1
65.18,8.080000000000002,5,255,3,1,1
65.68,8.080000000000002,5,255,3,1,1
66.18,8.080000000000002,5,255,3,1,1
66.68,8.080000000000002,5,255,3,1,1
67.18,8.080000000000002,5,255,3,1,1
67.68,8.080000000000002,5,255,3,1,1
68.18,8.080000000000002,5,255,3,1,1
68.68,8.080000000000002,5,255,3,1,1
69.18,8.080000000000002,5,255,3,1,1
69.68,8.080000000000002,5,255,3,1,1
70.18,8.080000000000002,5,255,3,1,1
70.68,8.080000000000002,5,255,3,1,1
71.18,8.080000000000002,5,255,3,1,1
71.68,8.080000000000002,5,255,3,1,1
72.18,8.080000000000002,5,4,3,2,1
72.68,8.080000000000002,4,4,3,3,1
73.18,8.080000000000002,4,3,3,3,1
73.68,8.080000000000002,4,3,3,2,1
74.18,8.080000000000002,5,2,3,2,1
74.68,8.080000000000002,5,2,2,2,1
75.18,8.080000000000002,5,1,2,2,1
75.68,8.080000000000002,5,1,2,3,1
76.18,8.080000000000002,5,0,2,3,1
76.68,8.080000000000002,4,0,2,4,1
77.18,8.080000000000002,4,0,3,4,1
77.68,8.080000000000002,3,0,3,5,1
78.18,8.080000000000002,3,0,2,4,1
78.68,8.080000000000002,3,0,2,3,1
79.18,8.080000000000002,3,1,2,3,1
79.68,8.080000000000002,3,1,2,4,1
80.18,8.080000000000002,127,1,2,5,127
80.68,8.080000000000002,127,2,127,5,127
81.18,8.080000000000002,127,2,127,5,1
81.68,8.080000000000002,127,3,2,3,1
82.18,8.080000000000002,2,3,2,1,1
82.68,8.080000000000002,3,3,2,1,1
83.18,8.080000000000002,3,4,2,1,1
83.68,8.080000000000002,4,4,2,1,1
84.18,8.080000000000002,4,255,2,1,1
84.68,8.080000000000002,4,255,2,1,1
85.18,8.080000000000002,4,255,2,1,1
85.68,8.080000000000002,4,255,2,1,1
86.18,8.080000000000002,4,255,2,1,1
86.68,8.080000000000002,4,255,2,1,1
87.18,8.080000000000002,4,255,2,1,1
87.68,8.080000000000002,4,255,2,1,1
88.18,8.080000000000002,4,255,2,1,1
88.68,8.080000000000002,4,255,2,1,1
89.18,8.080000000000002,4,255,2,1,1
89.68,8.080000000000002,4,255,2,1,1
90.18,8.080000000000002,4,255,2,1,1
90.68,8.080000000000002,4,255,2,1,1
91.18,8.080000000000002,4,255,2,1,1
91.68,8.080000000000002,4,255,2,1,1
92.18,8.080000000000002,4,255,2,2,1
92.68,8.080000000000002,4,255,2,32767,127
60.18,7.580000000000002,5,255,127,1,1
60.68,7.580000000000002,5,255,3,1,1
61.18,7.580000000000002,5,255,3,1,1
61.68,7.580000000000002,5,255,3,1,1
62.18,7.580000000000002,5,255,3,1,1
62.68,7.580000000000002,5,255,3,1,1
63.18,7.580000000000002,5,255,3,1,1
63.68,7.580000000000002,5,255,3,1,1
64.18,7.580000000000002,5,255,3,1,1
64.68,7.580000000000002,5,255,3,1,1
65.18,7.580000000000002,5,255,3,1,1
65.68,7.580000000000002,5,255,3,1,1
66.18,7.580000000000002,5,255,3,1,1
66.68,7.580000000000002,5,255,3,1,1
67.18,7.580000000000002,5,255,3,1,1
67.68,7.580000000000002,5,255,3,1,1
68.18,7.580000000000002,5,255,3,1,1
68.68,7.580000000000002,5,255,3,1,1
69.18,7.580000000000002,5,255,3,1,1
69.68,7.580000000000002,4,255,3,1,1
70.18,7.580000000000002,4,255,3,1,1
70.68,7.580000000000002,4,255,3,1,1
71.18,7.580000000000002,4,255,3,1,1
71.68,7.580000000000002,4,255,3,1,1
72.18,7.580000000000002,4,255,3,2,1
72.68,7.580000000000002,4,4,3,3,1
73.18,7.580000000000002,4,3,3,2,1
73.68,7.580000000000002,4,3,3,2,1
74.18,7.580000000000002,4,3,3,2,1
74.68,7.580000000000002,4,2,2,2,1
75.18,7.580000000000002,5,2,2,2,1
75.68,7.580000000000002,5,1,2,3,1
76.18,7.580000000000002,5,1,2,3,1
76.68,7.580000000000002,5,0,3,4,1
77.18,7.580000000000002,4,0,3,4,1
77.68,7.580000000000002,4,0,3,4,1
78.18,7.580000000000002,4,0,2,3,1
78.68,7.580000000000002,4,1,2,3,1
79.18,7.580000000000002,4,1,2,3,1
79.68,7.580000000000002,3,1,2,4,1
80.18,7.580000000000002,2,2,2,5,127
80.68,7.580000000000002,127,2,127,5,127
81.18,7.580000000000002,127,2,127,5,1
81.68,7.580000000000002,127,3,2,4,1
82.18,7.580000000000002,2,3,2,2,1
82.68,7.580000000000002,3,4,2,1,1
83.18,7.580000000000002,4,4,2,1,1
83.68,7.580000000000002,4,255,2,1,1
84.18,7.580000000000002,4,255,2,1,1
84.68,7.580000000000002,4,255,2,1,1
85.18,7.580000000000002,4,255,2,1,1
85.68,7.580000000000002,4,255,2,1,1
86.18,7.580000000000002,4,255,2,1,1
86.68,7.580000000000002,4,255,2,1,1
87.18,7.580000000000002,4,255,2,1,1
87.68,7.580000000000002,4,255,2,1,1
88.18,7.580000000000002,4,255,2,1,1
88.68,7.580000000000002,4,255,2,1,1
89.18,7.580000000000002,4,255,2,1,1
89.68,7.580000000000002,4,255,2,1,1
90.18,7.580000000000002,4,255,2,2,1
90.68,7.580000000000002,4,255,2,1,1
91.18,7.580000000000002,4,255,2,1,1
91.68,7.580000000000002,4,255,2,1,1
92.18,7.580000000000002,4,255,2,2,1
92.68,7.580000000000002,4,255,2,32767,127
60.18,7.080000000000002,5,255,127,1,1
60.68,7.080000000000002,5,255,3,1,1
61.18,7.080000000000002,5,255,3,1,1
61.68,7.080000000000002,5,255,3,1,1
62.18,7.080000000000002,5,255,3,1,1
62.68,7.080000000000002,5,255,3,1,1
63.18,7.080000000000002,5,255,3,1,1
63.68,7.080000000000002,5,255,3,1,1
64.18,7.080000000000002,5,255,3,1,1
64.68,7.080000000000002,5,255,3,1,1
65.18,7.080000000000002,5,255,3,1,1
65.68,7.080000000000002,5,255,3,1,1
66.18,7.080000000000002,5,255,3,1,1
66.68,7.080000000000002,5,255,3,1,1
67.18,7.080000000000002,5,255,3,1,1
67.68,7.080000000000002,5,255,3,1,1
68.18,7.080000000000002,4,255,3,1,1
68.68,7.080000000000002,4,255,3,1,1
69.18,7.080000000000002,4,255,3,1,1
69.68,7.080000000000002,4,255,3,1,1
70.18,7.080000000000002,4,255,3,1,1
70.68,7.080000000000002,4,255,3,1,1
71.18,7.080000000000002,4,255,3,1,1
71.68,7.080000000000002,4,255,3,1,1
72.18,7.080000000000002,4,255,3,2,1
72.68,7.080000000000002,3,4,3,3,1
73.18,7.080000000000002,2,4,3,3,1
73.68,7.080000000000002,3,3,3,2,1
74.18,7.080000000000002,4,3,2,2,1
74.68,7.080000000000002,4,2,2,2,1
75.18,7.080000000000002,4,2,2,2,1
75.68,7.080000000000002,4,2,2,3,1
76.18,7.080000000000002,4,1,2,3,1
76.68,7.080000000000002,4,1,2,3,1
77.18,7.080000000000002,4,1,3,4,1
77.68,7.080000000000002,4,1,2,3,1
78.18,7.080000000000002,4,1,2,2,1
78.68,7.080000000000002,4,1,2,2,1
79.18,7.080000000000002,4,1,2,3,1
79.68,7.080000000000002,3,2,2,4,1
80.18,7.080000000000002,127,2,2,5,127
80.68,7.080000000000002,127,2,127,5,127
81.18,7.080000000000002,127,3,127,5,127
81.68,7.080000000000002,127,3,127,4,1
82.18,7.080000000000002,2,4,2,2,1
82.68,7.080000000000002,4,4,2,1,1
83.18,7.080000000000002,4,255,2,1,1
83.68,7.080000000000002,4,255,2,1,1
84.18,7.080000000000002,4,255,2,1,1
84.68,7.080000000000002,4,255,2,1,1
85.18,7.080000000000002,4,255,2,1,1
85.68,7.080000000000002,4,255,2,1,1
86.18,7.080000000000002,4,255,2,1,1
86.68,7.080000000000002,4,255,2,1,1
87.18,7.080000000000002,4,255,2,1,1
87.68,7.080000000000002,4,255,2,1,1
88.18,7.080000000000002,4,255,2,1,1
88.68,7.080000000000002,4,255,2,1,1
89.18,7.080000000000002,4,255,2,1,1
89.68,7.080000000000002,4,255,2,2,1
90.18,7.080000000000002,4,255,2,2,1
90.68,7.080000000000002,4,255,2,1,1
91.18,7.080000000000002,4,255,2,1,1
91.68,7.080000000000002,4,255,2,1,1
92.18,7.080000000000002,4,255,2,1,1
92.68,7.080000000000002,4,255,2,32767,127
60.18,6.580000000000002,5,255,127,2,1
60.68,6.580000000000002,5,255,3,2,1
61.18,6.580000000000002,5,255,3,1,1
61.68,6.580000000000002,5,255,3,1,1
62.18,6.580000000000002,5,255,3,1,1
62.68,6.580000000000002,5,255,3,1,1
63.18,6.580000000000002,5,255,3,1,1
63.68,6.580000000000002,5,255,3,1,1
64.18,6.580000000000002,5,255,3,1,1
64.68,6.580000000000002,5,255,3,1,1
65.18,6.580000000000002,5,255,3,1,1
65.68,6.580000000000002,5,255,3,1,1
66.18,6.580000000000002,4,255,3,1,1
66.68,6.580000000000002,4,255,3,1,1
67.18,6.580000000000002,4,255,3,1,1
67.68,6.580000000000002,4,255,3,1,1
68.18,6.580000000000002,4,255,3,1,1
68.68,6.580000000000002,4,255,3,1,1
69.18,6.580000000000002,4,255,3,1,1
69.68,6.580000000000002,4,255,3,1,1
70.18,6.580000000000002,4,255,3,1,1
70.68,6.580000000000002,4,255,3,1,1
71.18,6.580000000000002,4,255,3,1,1
71.68,6.580000000000002,4,255,3,1,1
72.18,6.580000000000002,4,255,3,3,1
72.68,6.580000000000002,3,4,3,4,1
73.18,6.580000000000002,2,4,3,3,1
73.68,6.580000000000002,2,4,3,2,1
74.18,6.580000000000002,3,3,2,2,1
74.68,6.580000000000002,3,3,2,2,1
75.18,6.580000000000002,4,2,2,2,1
75.68,6.580000000000002,4,2,2,2,1
76.18,6.580000000000002,4,2,2,3,1
76.68,6.580000000000002,4,1,2,3,1
77.18,6.580000000000002,4,1,2,3,1
77.68,6.580000000000002,4,1,2,2,1
78.18,6.580000000000002,4,1,2,2,1
78.68,6.580000000000002,4,2,2,2,1
79.18,6.580000000000002,4,2,2,2,1
79.68,6.580000000000002,3,2,2,3,1
80.18,6.580000000000002,2,3,2,5,127
80.68,6.580000000000002,127,3,127,5,127
81.18,6.580000000000002,127,3,127,5,127
81.68,6.580000000000002,127,4,127,4,1
82.18,6.580000000000002,3,4,2,2,1
82.68,6.580000000000002,4,4,2,1,1
83.18,6.580000000000002,4,255,2,1,1
83.68,6.580000000000002,4,255,2,1,1
84.18,6.580000000000002,4,255,2,1,1
84.68,6.580000000000002,4,255,2,1,1
85.18,6.580000000000002,4,255,2,1,1
85.68,6.580000000000002,4,255,2,1,1
86.18,6.580000000000002,4,255,2,1,1
86.68,6.580000000000002,4,255,2,1,1
87.18,6.580000000000002,4,255,2,1,1
87.68,6.580000000000002,4,255,2,1,1
88.18,6.580000000000002,4,255,2,1,1
88.68,6.580000000000002,4,255,2,1,1
89.18,6.580000000000002,4,255,2,1,1
89.68,6.580000000000002,4,255,2,2,1
90.18,6.580000000000002,4,255,2,2,1
90.68,6.580000000000002,4,255,2,2,1
91.18,6.580000000000002,4,255,2,1,1
91.68,6.580000000000002,4,255,2,1,1
92.18,6.580000000000002,4,255,2,1,1
92.68,6.580000000000002,4,255,2,32767,127
60.18,6.080000000000002,5,255,127,2,1
60.68,6.080000000000002,5,255,3,2,1
61.18,6.080000000000002,5,255,3,2,1
61.68,6.080000000000002,5,255,3,1,1
62.18,6.080000000000002,5,255,3,1,1
62.68,6.080000000000002,5,255,3,1,1
63.18,6.080000000000002,5,255,3,1,1
63.68,6.080000000000002,5,255,3,1,1
64.18,6.080000000000002,4,255,3,1,1
64.68,6.080000000000002,4,255,3,1,1
65.18,6.080000000000002,4,255,3,1,1
65.68,6.080000000000002,4,255,3,1,1
66.18,6.080000000000002,4,255,3,1,1
66.68,6.080000000000002,4,255,3,1,1
67.18,6.080000000000002,4,255,3,1,1
67.68,6.080000000000002,4,255,3,1,1
68.18,6.080000000000002,4,255,3,1,1
68.68,6.080000000000002,4,255,3,1,1
69.18,6.080000000000002,4,255,3,1,1
69.68,6.080000000000002,4,255,3,1,1
70.18,6.080000000000002,4,255,3,1,1
70.68,6.080000000000002,4,255,3,1,1
71.18,6.080000000000002,4,255,3,1,1
71.68,6.080000000000002,4,255,3,2,1
72.18,6.080000000000002,3,255,3,3,1
72.68,6.080000000000002,3,255,3,4,1
73.18,6.080000000000002,2,4,3,4,1
73.68,6.080000000000002,2,4,3,3,1
74.18,6.080000000000002,3,4,3,2,1
74.68,6.080000000000002,3,3,2,2,1
75.18,6.080000000000002,3,3,2,2,1
75.68,6.080000000000002,4,2,2,2,1
76.18,6.080000000000002,4,2,2,2,1
76.68,6.080000000000002,4,2,2,2,1
77.18,6.080000000000002,4,2,2,2,1
77.68,6.080000000000002,4,2,2,2,1
78.18,6.080000000000002,4,2,2,2,1
78.68,6.080000000000002,4,2,2,2,1
79.18,6.080000000000002,4,2,2,2,1
79.68,6.080000000000002,4,3,2,3,1
80.18,6.080000000000002,3,3,2,4,1
80.68,6.080000000000002,127,3,127,4,1
81.18,6.080000000000002,3,4,2,4,1
81.68,6.080000000000002,3,4,2,2,1
82.18,6.080000000000002,4,4,2,1,1
82.68,6.080000000000002,4,255,2,1,1
83.18,6.080000000000002,4,255,2,1,1
83.68,6.080000000000002,4,255,2,1,1
84.18,6.080000000000002,4,255,2,1,1
84.68,6.080000000000002,4,255,2,1,1
85.18,6.080000000000002,4,255,2,1,1
85.68,6.080000000000002,4,255,2,1,1
86.18,6.080000000000002,4,255,2,1,1
86.68,6.080000000000002,4,255,2,1,1
87.18,6.080000000000002,4,255,2,1,1
87.68,6.080000000000002,4,255,2,1,1
88.18,6.080000000000002,4,255,2,1,1
88.68,6.080000000000002,4,255,2,1,1
89.18,6.080000000000002,4,255,2,1,1
89.68,6.080000000000002,4,255,2,2,1
90.18,6.080000000000002,4,255,2,2,1
90.68,6.080000000000002,4,255,2,2,1
91.18,6.080000000000002,4,255,2,1,1
91.68,6.080000000000002,4,255,2,1,1
92.18,6.080000000000002,4,255,2,1,1
92.68,6.080000000000002,4,255,2,32767,127
60.18,5.580000000000002,5,255,127,1,1
60.68,5.580000000000002,5,255,3,1,1
61.18,5.580000000000002,4,255,3,2,1
61.68,5.580000000000002,4,255,3,1,1
62.18,5.580000000000002,4,255,3,1,1
62.68,5.580000000000002,4,255,3,1,1
63.18,5.580000000000002,4,255,3,1,1
63.68,5.580000000000002,4,255,3,1,1
64.18,5.580000000000002,4,255,3,1,1
64.68,5.580000000000002,4,255,3,1,1
65.18,5.580000000000002,4,255,3,1,1
65.68,5.580000000000002,4,255,3,1,1
66.18,5.580000000000002,4,255,3,1,1
66.68,5.580000000000002,4,255,3,1,1
67.18,5.580000000000002,4,255,3,1,1
67.68,5.580000000000002,4,255,3,1,1
68.18,5.580000000000002,4,255,2,1,1
68.68,5.580000000000002,4,255,2,1,1
69.18,5.580000000000002,4,255,2,1,1
69.68,5.580000000000002,4,255,2,1,1
70.18,5.580000000000002,4,255,2,1,1
70.68,5.580000000000002,4,255,3,1,1
71.18,5.580000000000002,4,255,3,1,1
71.68,5.580000000000002,3,255,3,1,1
72.18,5.580000000000002,3,255,3,2,1
72.68,5.580000000000002,2,255,3,3,1
73.18,5.580000000000002,1,255,2,4,1
73.68,5.580000000000002,2,4,3,3,1
74.18,5.580000000000002,3,4,3,2,1
74.68,5.580000000000002,3,4,2,2,1
75.18,5.580000000000002,3,3,2,2,1
75.68,5.580000000000002,3,3,2,2,1
76.18,5.580000000000002,4,3,2,2,1
76.68,5.580000000000002,4,2,2,2,1
77.18,5.580000000000002,4,2,2,2,1
77.68,5.580000000000002,4,2,2,2,1
78.18,5.580000000000002,4,2,2,1,1
78.68,5.580000000000002,4,3,2,1,1
79.18,5.580000000000002,4,3,2,1,1
79.68,5.580000000000002,4,3,2,2,1
80.18,5.580000000000002,4,3,2,2,1
80.68,5.580000000000002,4,4,2,2,1
81.18,5.580000000000002,4,4,2,2,1
81.68,5.580000000000002,4,4,2,1,1
82.18,5.580000000000002,4,255,2,1,1
82.68,5.580000000000002,4,255,2,1,1
83.18,5.580000000000002,4,255,2,1,1
83.68,5.580000000000002,4,255,2,1,1
84.18,5.580000000000002,4,255,2,1,1
84.68,5.580000000000002,4,255,2,1,1
85.18,5.580000000000002,4,255,2,1,1
85.68,5.580000000000002,4,255,2,1,1
86.18,5.580000000000002,4,255,2,1,1
86.68,5.580000000000002,4,255,2,1,1
87.18,5.580000000000002,4,255,2,1,1
87.68,5.580000000000002,4,255,2,1,1
88.18,5.580000000000002,4,255,2,1,1
88.68,5.580000000000002,4,255,2,1,1
89.18,5.580000000000002,4,255,2,1,1
89.68,5.580000000000002,4,255,2,2,1
90.18,5.580000000000002,4,255,2,2,1
90.68,5.580000000000002,4,255,2,1,1
91.18,5.580000000000002,4,255,2,1,1
91.68,5.580000000000002,4,255,2,1,1
92.18,5.580000000000002,4,255,2,1,1
92.68,5.580000000000002,4,255,2,32767,127
60.18,5.080000000000002,4,255,127,1,1
60.68,5.080000000000002,4,255,3,1,1
61.18,5.080000000000002,4,255,3,1,1
61.68,5.080000000000002,4,255,3,2,1
62.18,5.080000000000002,4,255,3,2,1
62.68,5.080000000000002,4,255,3,1,1
63.18,5.080000000000002,4,255,3,1,1
63.68,5.080000000000002,4,255,3,1,1
64.18,5.080000000000002,4,255,3,1,1
64.68,5.080000000000002,4,255,3,1,1
65.18,5.080000000000002,4,255,3,1,1
65.68,5.080000000000002,4,255,3,1,1
66.18,5.080000000000002,4,255,3,1,1
66.68,5.080000000000002,4,255,3,1,1
67.18,5.080000000000002,4,255,2,1,1
67.68,5.080000000000002,4,255,2,1,1
68.18,5.080000000000002,4,255,2,1,1
68.68,5.080000000000002,4,255,2,1,1
69.18,5.080000000000002,4,255,2,1,1
69.68,5.080000000000002,4,255,2,1,1
70.18,5.080000000000002,4,255,2,1,1
70.68,5.080000000000002,4,255,3,1,1
71.18,5.080000000000002,3,255,3,1,1
71.68,5.080000000000002,3,255,3,1,1
72.18,5.080000000000002,3,255,3,2,1
72.68,5.080000000000002,2,255,3,3,1
73.18,5.080000000000002,2,255,3,4,1
73.68,5.080000000000002,2,255,2,3,1
74.18,5.080000000000002,3,4,2,2,1
74.68,5.080000000000002,3,4,2,2,1
75.18,5.080000000000002,3,4,2,2,1
75.68,5.080000000000002,3,3,2,2,1
76.18,5.080000000000002,4,3,2,2,1
76.68,5.080000000000002,4,3,2,2,1
77.18,5.080000000000002,4,3,2,2,1
77.68,5.080000000000002,4,3,2,2,1
78.18,5.080000000000002,4,3,2,1,1
78.68,5.080000000000002,4,3,2,1,1
79.18,5.080000000000002,4,3,2,1,1
79.68,5.080000000000002,4,4,2,1,1
80.18,5.080000000000002,4,4,2,1,1
80.68,5.080000000000002,4,4,2,1,1
81.18,5.080000000000002,4,255,2,1,1
81.68,5.080000000000002,4,255,2,1,1
82.18,5.080000000000002,4,255,2,1,1
82.68,5.080000000000002,4,255,2,1,1
83.18,5.080000000000002,4,255,2,1,1
83.68,5.080000000000002,4,255,2,1,1
84.18,5.080000000000002,4,255,2,1,1
84.68,5.080000000000002,4,255,2,1,1
85.18,5.080000000000002,4,255,2,1,1
85.68,5.080000000000002,4,255,2,1,1
86.18,5.080000000000002,4,255,2,1,1
86.68,5.080000000000002,4,255,2,1,1
87.18,5.080000000000002,4,255,2,1,1
87.68,5.080000000000002,4,255,2,1,1
88.18,5.080000000000002,4,255,2,1,1
88.68,5.080000000000002,4,255,2,1,1
89.18,5.080000000000002,4,255,2,1,1
89.68,5.080000000000002,4,255,2,1,1
90.18,5.080000000000002,4,255,2,1,1
90.68,5.080000000000002,4,255,2,1,1
91.18,5.080000000000002,4,255,2,1,1
91.68,5.080000000000002,4,255,2,1,1
92.18,5.080000000000002,4,255,2,1,1
92.68,5.080000000000002,4,255,2,32767,127
60.18,4.580000000000002,4,255,127,1,1
60.68,4.580000000000002,4,255,3,1,1
61.18,4.580000000000002,4,255,3,1,1
61.68,4.580000000000002,4,255,3,1,1
62.18,4.580000000000002,4,255,3,2,1
62.68,4.580000000000002,4,255,3,2,1
63.18,4.580000000000002,4,255,3,1,1
63.68,4.580000000000002,4,255,3,1,1
64.18,4.580000000000002,4,255,2,1,1
64.68,4.580000000000002,4,255,2,1,1
65.18,4.580000000000002,4,255,2,1,1
65.68,4.580000000000002,4,255,2,1,1
66.18,4.580000000000002,4,255,2,1,1
66.68,4.580000000000002,4,255,2,1,1
67.18,4.580000000000002,4,255,2,1,1
67.68,4.580000000000002,4,255,2,1,1
68.18,4.580000000000002,4,255,2,1,1
68.68,4.580000000000002,4,255,2,1,1
69.18,4.580000000000002,4,255,2,1,1
69.68,4.580000000000002,4,255,2,1,1
70.18,4.580000000000002,4,255,2,1,1
70.68,4.580000000000002,3,255,3,1,1
71.18,4.580000000000002,3,255,3,1,1
71.68,4.580000000000002,3,255,3,1,1
72.18,4.580000000000002,3,255,3,2,1
72.68,4.580000000000002,2,255,3,3,1
73.18,4.580000000000002,2,255,2,4,1
73.68,4.580000000000002,2,255,2,3,1
74.18,4.580000000000002,3,255,2,2,1
74.68,4.580000000000002,3,4,2,2,1
75.18,4.580000000000002,3,4,2,2,1
75.68,4.580000000000002,3,4,2,2,1
76.18,4.580000000000002,3,4,2,2,1
76.68,4.580000000000002,4,3,2,1,1
77.18,4.580000000000002,4,3,2,1,1
77.68,4.580000000000002,4,3,2,2,1
78.18,4.580000000000002,4,3,2,1,1
78.68,4.580000000000002,4,4,2,1,1
79.18,4.580000000000002,4,4,2,1,1
79.68,4.580000000000002,4,4,2,1,1
80.18,4.580000000000002,4,4,2,1,1
80.68,4.580000000000002,4,255,2,1,1
81.18,4.580000000000002,4,255,2,1,1
81.68,4.580000000000002,4,255,2,1,1
82.18,4.580000000000002,4,255,2,1,1
82.68,4.580000000000002,4,255,2,1,1
83.18,4.580000000000002,4,255,2,1,1
83.68,4.580000000000002,4,255,2,1,1
84.18,4.580000000000002,4,255,2,1,1
84.68,4.580000000000002,4,255,2,1,1
85.18,4.580000000000002,4,255,2,1,1
